GAME_ID,GAME_DT,PARK_ID
ATL201304040,20130404,ATL02
ATL201304050,20130405,ATL02
ATL201304060,20130406,ATL02
ATL201304070,20130407,ATL02
ATL201304160,20130416,ATL02
ATL201304170,20130417,ATL02
ATL201304290,20130429,ATL02
ATL201304300,20130430,ATL02
ATL201305010,20130501,ATL02
ATL201305020,20130502,ATL02
ATL201305030,20130503,ATL02
ATL201305050,20130505,ATL02
ATL201305170,20130517,ATL02
ATL201305180,20130518,ATL02
ATL201305190,20130519,ATL02
ATL201305200,20130520,ATL02
ATL201305210,20130521,ATL02
ATL201305220,20130522,ATL02
ATL201305290,20130529,ATL02
ATL201305300,20130530,ATL02
ATL201305310,20130531,ATL02
ATL201306010,20130601,ATL02
ATL201306020,20130602,ATL02
ATL201306030,20130603,ATL02
ATL201306040,20130604,ATL02
ATL201306050,20130605,ATL02
ATL201306140,20130614,ATL02
ATL201306150,20130615,ATL02
ATL201306160,20130616,ATL02
ATL201306170,20130617,ATL02
ATL201306181,20130618,ATL02
ATL201306182,20130618,ATL02
ATL201306190,20130619,ATL02
ATL201306200,20130620,ATL02
ATL201306280,20130628,ATL02
ATL201306290,20130629,ATL02
ATL201306300,20130630,ATL02
ATL201307020,20130702,ATL02
ATL201307030,20130703,ATL02
ATL201307040,20130704,ATL02
ATL201307110,20130711,ATL02
ATL201307120,20130712,ATL02
ATL201307130,20130713,ATL02
ATL201307140,20130714,ATL02
ATL201307260,20130726,ATL02
ATL201307270,20130727,ATL02
ATL201307280,20130728,ATL02
ATL201307290,20130729,ATL02
ATL201307300,20130730,ATL02
ATL201307310,20130731,ATL02
ATL201308010,20130801,ATL02
ATL201308090,20130809,ATL02
ATL201308100,20130810,ATL02
ATL201308110,20130811,ATL02
ATL201308120,20130812,ATL02
ATL201308130,20130813,ATL02
ATL201308140,20130814,ATL02
ATL201308160,20130816,ATL02
ATL201308170,20130817,ATL02
ATL201308180,20130818,ATL02
ATL201308270,20130827,ATL02
ATL201308280,20130828,ATL02
ATL201308290,20130829,ATL02
ATL201308300,20130830,ATL02
ATL201308310,20130831,ATL02
ATL201309010,20130901,ATL02
ATL201309020,20130902,ATL02
ATL201309030,20130903,ATL02
ATL201309040,20130904,ATL02
ATL201309130,20130913,ATL02
ATL201309140,20130914,ATL02
ATL201309150,20130915,ATL02
ATL201309230,20130923,ATL02
ATL201309240,20130924,ATL02
ATL201309250,20130925,ATL02
ATL201309260,20130926,ATL02
ATL201309270,20130927,ATL02
ATL201309280,20130928,ATL02
ATL201309290,20130929,ATL02
ATL201310030,20131003,ATL02
ATL201310040,20131004,ATL02
BAL201004090,100409,BAL12
BAL201004100,100410,BAL12
BAL201004110,100411,BAL12
BAL201004120,100412,BAL12
BAL201004130,100413,BAL12
BAL201004140,100414,BAL12
BAL201004270,100427,BAL12
BAL201004280,100428,BAL12
BAL201004290,100429,BAL12
BAL201004300,100430,BAL12
BAL201005010,100501,BAL12
BAL201005020,100502,BAL12
BAL201005110,100511,BAL12
BAL201005120,100512,BAL12
BAL201005130,100513,BAL12
BAL201005140,100514,BAL12
BAL201005150,100515,BAL12
BAL201005160,100516,BAL12
BAL201005170,100517,BAL12
BAL201005180,100518,BAL12
BAL201005250,100525,BAL12
BAL201005260,100526,BAL12
BAL201005270,100527,BAL12
BAL201006040,100604,BAL12
BAL201006050,100605,BAL12
BAL201006060,100606,BAL12
BAL201006080,100608,BAL12
BAL201006090,100609,BAL12
BAL201006100,100610,BAL12
BAL201006110,100611,BAL12
BAL201006120,100612,BAL12
BAL201006130,100613,BAL12
BAL201006220,100622,BAL12
BAL201006230,100623,BAL12
BAL201006240,100624,BAL12
BAL201006250,100625,BAL12
BAL201006260,100626,BAL12
BAL201006270,100627,BAL12
BAL201006290,100629,BAL12
BAL201006300,100630,BAL12
BAL201007010,100701,BAL12
BAL201007160,100716,BAL12
BAL201007170,100717,BAL12
BAL201007180,100718,BAL12
BAL201007190,100719,BAL12
BAL201007200,100720,BAL12
BAL201007210,100721,BAL12
BAL201007220,100722,BAL12
BAL201007230,100723,BAL12
BAL201007240,100724,BAL12
BAL201007250,100725,BAL12
BAL201008030,100803,BAL12
BAL201008040,100804,BAL12
BAL201008050,100805,BAL12
BAL201008060,100806,BAL12
BAL201008070,100807,BAL12
BAL201008080,100808,BAL12
BAL201008090,100809,BAL12
BAL201008160,100816,BAL12
BAL201008170,100817,BAL12
BAL201008180,100818,BAL12
BAL201008190,100819,BAL12
BAL201008200,100820,BAL12
BAL201008210,100821,BAL12
BAL201008220,100822,BAL12
BAL201008310,100831,BAL12
BAL201009010,100901,BAL12
BAL201009020,100902,BAL12
BAL201009030,100903,BAL12
BAL201009040,100904,BAL12
BAL201009050,100905,BAL12
BAL201009130,100913,BAL12
BAL201009140,100914,BAL12
BAL201009150,100915,BAL12
BAL201009170,100917,BAL12
BAL201009180,100918,BAL12
BAL201009190,100919,BAL12
BAL201010011,101001,BAL12
BAL201010012,101001,BAL12
BAL201010020,101002,BAL12
BAL201010030,101003,BAL12
BAL201104040,20110404,BAL12
BAL201104060,20110406,BAL12
BAL201104070,20110407,BAL12
BAL201104091,20110409,BAL12
BAL201104092,20110409,BAL12
BAL201104100,20110410,BAL12
BAL201104180,20110418,BAL12
BAL201104190,20110419,BAL12
BAL201104200,20110420,BAL12
BAL201104210,20110421,BAL12
BAL201104230,20110423,BAL12
BAL201104240,20110424,BAL12
BAL201104260,20110426,BAL12
BAL201104270,20110427,BAL12
BAL201104280,20110428,BAL12
BAL201105060,20110506,BAL12
BAL201105070,20110507,BAL12
BAL201105080,20110508,BAL12
BAL201105100,20110510,BAL12
BAL201105110,20110511,BAL12
BAL201105120,20110512,BAL12
BAL201105180,20110518,BAL12
BAL201105190,20110519,BAL12
BAL201105200,20110520,BAL12
BAL201105210,20110521,BAL12
BAL201105220,20110522,BAL12
BAL201105240,20110524,BAL12
BAL201105250,20110525,BAL12
BAL201105260,20110526,BAL12
BAL201106030,20110603,BAL12
BAL201106040,20110604,BAL12
BAL201106050,20110605,BAL12
BAL201106060,20110606,BAL12
BAL201106070,20110607,BAL12
BAL201106080,20110608,BAL12
BAL201106100,20110610,BAL12
BAL201106110,20110611,BAL12
BAL201106120,20110612,BAL12
BAL201106240,20110624,BAL12
BAL201106250,20110625,BAL12
BAL201106260,20110626,BAL12
BAL201106280,20110628,BAL12
BAL201106290,20110629,BAL12
BAL201106300,20110630,BAL12
BAL201107140,20110714,BAL12
BAL201107150,20110715,BAL12
BAL201107160,20110716,BAL12
BAL201107170,20110717,BAL12
BAL201107180,20110718,BAL12
BAL201107190,20110719,BAL12
BAL201107200,20110720,BAL12
BAL201107220,20110722,BAL12
BAL201107230,20110723,BAL12
BAL201107240,20110724,BAL12
BAL201108050,20110805,BAL12
BAL201108060,20110806,BAL12
BAL201108070,20110807,BAL12
BAL201108080,20110808,BAL12
BAL201108090,20110809,BAL12
BAL201108100,20110810,BAL12
BAL201108110,20110811,BAL12
BAL201108120,20110812,BAL12
BAL201108130,20110813,BAL12
BAL201108140,20110814,BAL12
BAL201108260,20110826,BAL12
BAL201108281,20110828,BAL12
BAL201108282,20110828,BAL12
BAL201108290,20110829,BAL12
BAL201108300,20110830,BAL12
BAL201108310,20110831,BAL12
BAL201109010,20110901,BAL12
BAL201109080,20110908,BAL12
BAL201109120,20110912,BAL12
BAL201109130,20110913,BAL12
BAL201109140,20110914,BAL12
BAL201109160,20110916,BAL12
BAL201109170,20110917,BAL12
BAL201109180,20110918,BAL12
BAL201109260,20110926,BAL12
BAL201109270,20110927,BAL12
BAL201109280,20110928,BAL12
BAL201204060,120406,BAL12
BAL201204070,120407,BAL12
BAL201204080,120408,BAL12
BAL201204090,120409,BAL12
BAL201204100,120410,BAL12
BAL201204110,120411,BAL12
BAL201204240,120424,BAL12
BAL201204250,120425,BAL12
BAL201204260,120426,BAL12
BAL201204270,120427,BAL12
BAL201204280,120428,BAL12
BAL201204290,120429,BAL12
BAL201205070,120507,BAL12
BAL201205080,120508,BAL12
BAL201205101,120510,BAL12
BAL201205102,120510,BAL12
BAL201205110,120511,BAL12
BAL201205120,120512,BAL12
BAL201205130,120513,BAL12
BAL201205140,120514,BAL12
BAL201205150,120515,BAL12
BAL201205210,120521,BAL12
BAL201205220,120522,BAL12
BAL201205230,120523,BAL12
BAL201205250,120525,BAL12
BAL201205260,120526,BAL12
BAL201205270,120527,BAL12
BAL201206080,120608,BAL12
BAL201206090,120609,BAL12
BAL201206100,120610,BAL12
BAL201206120,120612,BAL12
BAL201206130,120613,BAL12
BAL201206140,120614,BAL12
BAL201206220,120622,BAL12
BAL201206230,120623,BAL12
BAL201206240,120624,BAL12
BAL201206260,120626,BAL12
BAL201206270,120627,BAL12
BAL201206280,120628,BAL12
BAL201206290,120629,BAL12
BAL201206300,120630,BAL12
BAL201207010,120701,BAL12
BAL201207130,120713,BAL12
BAL201207140,120714,BAL12
BAL201207150,120715,BAL12
BAL201207240,120724,BAL12
BAL201207250,120725,BAL12
BAL201207260,120726,BAL12
BAL201207270,120727,BAL12
BAL201207280,120728,BAL12
BAL201207290,120729,BAL12
BAL201208060,120806,BAL12
BAL201208070,120807,BAL12
BAL201208080,120808,BAL12
BAL201208090,120809,BAL12
BAL201208100,120810,BAL12
BAL201208110,120811,BAL12
BAL201208120,120812,BAL12
BAL201208140,120814,BAL12
BAL201208150,120815,BAL12
BAL201208160,120816,BAL12
BAL201208240,120824,BAL12
BAL201208250,120825,BAL12
BAL201208270,120827,BAL12
BAL201208280,120828,BAL12
BAL201208290,120829,BAL12
BAL201208300,120830,BAL12
BAL201209060,120906,BAL12
BAL201209070,120907,BAL12
BAL201209080,120908,BAL12
BAL201209090,120909,BAL12
BAL201209110,120911,BAL12
BAL201209120,120912,BAL12
BAL201209130,120913,BAL12
BAL201209241,120924,BAL12
BAL201209242,120924,BAL12
BAL201209250,120925,BAL12
BAL201209260,120926,BAL12
BAL201209280,120928,BAL12
BAL201209290,120929,BAL12
BAL201209300,120930,BAL12
BAL201210070,121007,BAL12
BAL201210080,121008,BAL12
BAL201304050,20130405,BAL12
BAL201304060,20130406,BAL12
BAL201304070,20130407,BAL12
BAL201304160,20130416,BAL12
BAL201304170,20130417,BAL12
BAL201304180,20130418,BAL12
BAL201304201,20130420,BAL12
BAL201304202,20130420,BAL12
BAL201304210,20130421,BAL12
BAL201304220,20130422,BAL12
BAL201304230,20130423,BAL12
BAL201304240,20130424,BAL12
BAL201305070,20130507,BAL12
BAL201305080,20130508,BAL12
BAL201305090,20130509,BAL12
BAL201305140,20130514,BAL12
BAL201305150,20130515,BAL12
BAL201305170,20130517,BAL12
BAL201305180,20130518,BAL12
BAL201305190,20130519,BAL12
BAL201305200,20130520,BAL12
BAL201305210,20130521,BAL12
BAL201305220,20130522,BAL12
BAL201305290,20130529,BAL12
BAL201305300,20130530,BAL12
BAL201305310,20130531,BAL12
BAL201306010,20130601,BAL12
BAL201306020,20130602,BAL12
BAL201306100,20130610,BAL12
BAL201306110,20130611,BAL12
BAL201306120,20130612,BAL12
BAL201306130,20130613,BAL12
BAL201306140,20130614,BAL12
BAL201306150,20130615,BAL12
BAL201306160,20130616,BAL12
BAL201306240,20130624,BAL12
BAL201306250,20130625,BAL12
BAL201306260,20130626,BAL12
BAL201306270,20130627,BAL12
BAL201306280,20130628,BAL12
BAL201306290,20130629,BAL12
BAL201306300,20130630,BAL12
BAL201307080,20130708,BAL12
BAL201307090,20130709,BAL12
BAL201307100,20130710,BAL12
BAL201307110,20130711,BAL12
BAL201307120,20130712,BAL12
BAL201307130,20130713,BAL12
BAL201307140,20130714,BAL12
BAL201307260,20130726,BAL12
BAL201307270,20130727,BAL12
BAL201307280,20130728,BAL12
BAL201307300,20130730,BAL12
BAL201307310,20130731,BAL12
BAL201308010,20130801,BAL12
BAL201308020,20130802,BAL12
BAL201308030,20130803,BAL12
BAL201308040,20130804,BAL12
BAL201308160,20130816,BAL12
BAL201308170,20130817,BAL12
BAL201308180,20130818,BAL12
BAL201308190,20130819,BAL12
BAL201308200,20130820,BAL12
BAL201308210,20130821,BAL12
BAL201308230,20130823,BAL12
BAL201308240,20130824,BAL12
BAL201308250,20130825,BAL12
BAL201309050,20130905,BAL12
BAL201309060,20130906,BAL12
BAL201309070,20130907,BAL12
BAL201309080,20130908,BAL12
BAL201309090,20130909,BAL12
BAL201309100,20130910,BAL12
BAL201309110,20130911,BAL12
BAL201309120,20130912,BAL12
BAL201309240,20130924,BAL12
BAL201309250,20130925,BAL12
BAL201309260,20130926,BAL12
BAL201309270,20130927,BAL12
BAL201309280,20130928,BAL12
BAL201309290,20130929,BAL12
BOS201004040,100404,BOS07
BOS201004060,100406,BOS07
BOS201004070,100407,BOS07
BOS201004160,100416,BOS07
BOS201004170,100417,BOS07
BOS201004180,100418,BOS07
BOS201004190,100419,BOS07
BOS201004200,100420,BOS07
BOS201004210,100421,BOS07
BOS201004220,100422,BOS07
BOS201004230,100423,BOS07
BOS201004240,100424,BOS07
BOS201004250,100425,BOS07
BOS201005030,100503,BOS07
BOS201005040,100504,BOS07
BOS201005050,100505,BOS07
BOS201005060,100506,BOS07
BOS201005070,100507,BOS07
BOS201005080,100508,BOS07
BOS201005090,100509,BOS07
BOS201005100,100510,BOS07
BOS201005110,100511,BOS07
BOS201005120,100512,BOS07
BOS201005190,100519,BOS07
BOS201005200,100520,BOS07
BOS201005270,100527,BOS07
BOS201005280,100528,BOS07
BOS201005290,100529,BOS07
BOS201005300,100530,BOS07
BOS201006010,100601,BOS07
BOS201006020,100602,BOS07
BOS201006030,100603,BOS07
BOS201006110,100611,BOS07
BOS201006120,100612,BOS07
BOS201006130,100613,BOS07
BOS201006150,100615,BOS07
BOS201006160,100616,BOS07
BOS201006170,100617,BOS07
BOS201006180,100618,BOS07
BOS201006190,100619,BOS07
BOS201006200,100620,BOS07
BOS201006290,100629,BOS07
BOS201006300,100630,BOS07
BOS201007020,100702,BOS07
BOS201007030,100703,BOS07
BOS201007040,100704,BOS07
BOS201007150,100715,BOS07
BOS201007160,100716,BOS07
BOS201007170,100717,BOS07
BOS201007180,100718,BOS07
BOS201007300,100730,BOS07
BOS201007310,100731,BOS07
BOS201008010,100801,BOS07
BOS201008020,100802,BOS07
BOS201008030,100803,BOS07
BOS201008040,100804,BOS07
BOS201008050,100805,BOS07
BOS201008170,100817,BOS07
BOS201008180,100818,BOS07
BOS201008190,100819,BOS07
BOS201008200,100820,BOS07
BOS201008210,100821,BOS07
BOS201008220,100822,BOS07
BOS201008230,100823,BOS07
BOS201008251,100825,BOS07
BOS201008252,100825,BOS07
BOS201009041,100904,BOS07
BOS201009042,100904,BOS07
BOS201009050,100905,BOS07
BOS201009060,100906,BOS07
BOS201009070,100907,BOS07
BOS201009080,100908,BOS07
BOS201009170,100917,BOS07
BOS201009180,100918,BOS07
BOS201009190,100919,BOS07
BOS201009200,100920,BOS07
BOS201009210,100921,BOS07
BOS201009220,100922,BOS07
BOS201010021,101002,BOS07
BOS201010022,101002,BOS07
BOS201010030,101003,BOS07
BOS201104080,20110408,BOS07
BOS201104090,20110409,BOS07
BOS201104100,20110410,BOS07
BOS201104110,20110411,BOS07
BOS201104120,20110412,BOS07
BOS201104150,20110415,BOS07
BOS201104160,20110416,BOS07
BOS201104170,20110417,BOS07
BOS201104180,20110418,BOS07
BOS201104290,20110429,BOS07
BOS201104300,20110430,BOS07
BOS201105010,20110501,BOS07
BOS201105020,20110502,BOS07
BOS201105030,20110503,BOS07
BOS201105040,20110504,BOS07
BOS201105050,20110505,BOS07
BOS201105060,20110506,BOS07
BOS201105070,20110507,BOS07
BOS201105080,20110508,BOS07
BOS201105090,20110509,BOS07
BOS201105160,20110516,BOS07
BOS201105180,20110518,BOS07
BOS201105190,20110519,BOS07
BOS201105200,20110520,BOS07
BOS201105210,20110521,BOS07
BOS201105220,20110522,BOS07
BOS201105300,20110530,BOS07
BOS201105310,20110531,BOS07
BOS201106010,20110601,BOS07
BOS201106030,20110603,BOS07
BOS201106040,20110604,BOS07
BOS201106050,20110605,BOS07
BOS201106170,20110617,BOS07
BOS201106180,20110618,BOS07
BOS201106190,20110619,BOS07
BOS201106200,20110620,BOS07
BOS201106210,20110621,BOS07
BOS201106220,20110622,BOS07
BOS201107040,20110704,BOS07
BOS201107050,20110705,BOS07
BOS201107060,20110706,BOS07
BOS201107070,20110707,BOS07
BOS201107080,20110708,BOS07
BOS201107090,20110709,BOS07
BOS201107100,20110710,BOS07
BOS201107220,20110722,BOS07
BOS201107230,20110723,BOS07
BOS201107240,20110724,BOS07
BOS201107250,20110725,BOS07
BOS201107260,20110726,BOS07
BOS201107270,20110727,BOS07
BOS201107280,20110728,BOS07
BOS201108010,20110801,BOS07
BOS201108020,20110802,BOS07
BOS201108030,20110803,BOS07
BOS201108040,20110804,BOS07
BOS201108050,20110805,BOS07
BOS201108060,20110806,BOS07
BOS201108070,20110807,BOS07
BOS201108161,20110816,BOS07
BOS201108162,20110816,BOS07
BOS201108170,20110817,BOS07
BOS201108260,20110826,BOS07
BOS201108271,20110827,BOS07
BOS201108272,20110827,BOS07
BOS201108300,20110830,BOS07
BOS201108310,20110831,BOS07
BOS201109010,20110901,BOS07
BOS201109020,20110902,BOS07
BOS201109030,20110903,BOS07
BOS201109040,20110904,BOS07
BOS201109130,20110913,BOS07
BOS201109140,20110914,BOS07
BOS201109150,20110915,BOS07
BOS201109160,20110916,BOS07
BOS201109170,20110917,BOS07
BOS201109180,20110918,BOS07
BOS201109191,20110919,BOS07
BOS201109192,20110919,BOS07
BOS201109200,20110920,BOS07
BOS201109210,20110921,BOS07
BOS201204130,120413,BOS07
BOS201204140,120414,BOS07
BOS201204150,120415,BOS07
BOS201204160,120416,BOS07
BOS201204170,120417,BOS07
BOS201204180,120418,BOS07
BOS201204200,120420,BOS07
BOS201204210,120421,BOS07
BOS201204300,120430,BOS07
BOS201205010,120501,BOS07
BOS201205020,120502,BOS07
BOS201205040,120504,BOS07
BOS201205050,120505,BOS07
BOS201205060,120506,BOS07
BOS201205100,120510,BOS07
BOS201205110,120511,BOS07
BOS201205120,120512,BOS07
BOS201205130,120513,BOS07
BOS201205140,120514,BOS07
BOS201205150,120515,BOS07
BOS201205250,120525,BOS07
BOS201205260,120526,BOS07
BOS201205270,120527,BOS07
BOS201205280,120528,BOS07
BOS201205290,120529,BOS07
BOS201205300,120530,BOS07
BOS201205310,120531,BOS07
BOS201206050,120605,BOS07
BOS201206060,120606,BOS07
BOS201206070,120607,BOS07
BOS201206080,120608,BOS07
BOS201206090,120609,BOS07
BOS201206100,120610,BOS07
BOS201206190,120619,BOS07
BOS201206200,120620,BOS07
BOS201206210,120621,BOS07
BOS201206220,120622,BOS07
BOS201206230,120623,BOS07
BOS201206240,120624,BOS07
BOS201206250,120625,BOS07
BOS201206260,120626,BOS07
BOS201206270,120627,BOS07
BOS201207060,120706,BOS07
BOS201207071,120707,BOS07
BOS201207072,120707,BOS07
BOS201207080,120708,BOS07
BOS201207160,120716,BOS07
BOS201207170,120717,BOS07
BOS201207180,120718,BOS07
BOS201207190,120719,BOS07
BOS201207200,120720,BOS07
BOS201207210,120721,BOS07
BOS201207220,120722,BOS07
BOS201207300,120730,BOS07
BOS201207310,120731,BOS07
BOS201208010,120801,BOS07
BOS201208020,120802,BOS07
BOS201208030,120803,BOS07
BOS201208040,120804,BOS07
BOS201208050,120805,BOS07
BOS201208060,120806,BOS07
BOS201208070,120807,BOS07
BOS201208080,120808,BOS07
BOS201208210,120821,BOS07
BOS201208220,120822,BOS07
BOS201208230,120823,BOS07
BOS201208240,120824,BOS07
BOS201208250,120825,BOS07
BOS201208260,120826,BOS07
BOS201208270,120827,BOS07
BOS201209070,120907,BOS07
BOS201209080,120908,BOS07
BOS201209090,120909,BOS07
BOS201209110,120911,BOS07
BOS201209120,120912,BOS07
BOS201209130,120913,BOS07
BOS201209210,120921,BOS07
BOS201209220,120922,BOS07
BOS201209230,120923,BOS07
BOS201209250,120925,BOS07
BOS201209260,120926,BOS07
BOS201304080,20130408,BOS07
BOS201304100,20130410,BOS07
BOS201304110,20130411,BOS07
BOS201304130,20130413,BOS07
BOS201304140,20130414,BOS07
BOS201304150,20130415,BOS07
BOS201304200,20130420,BOS07
BOS201304211,20130421,BOS07
BOS201304212,20130421,BOS07
BOS201304220,20130422,BOS07
BOS201304230,20130423,BOS07
BOS201304240,20130424,BOS07
BOS201304250,20130425,BOS07
BOS201304260,20130426,BOS07
BOS201304270,20130427,BOS07
BOS201304280,20130428,BOS07
BOS201305060,20130506,BOS07
BOS201305070,20130507,BOS07
BOS201305080,20130508,BOS07
BOS201305090,20130509,BOS07
BOS201305100,20130510,BOS07
BOS201305110,20130511,BOS07
BOS201305120,20130512,BOS07
BOS201305230,20130523,BOS07
BOS201305240,20130524,BOS07
BOS201305250,20130525,BOS07
BOS201305260,20130526,BOS07
BOS201305270,20130527,BOS07
BOS201305280,20130528,BOS07
BOS201306040,20130604,BOS07
BOS201306050,20130605,BOS07
BOS201306060,20130606,BOS07
BOS201306081,20130608,BOS07
BOS201306082,20130608,BOS07
BOS201306090,20130609,BOS07
BOS201306181,20130618,BOS07
BOS201306182,20130618,BOS07
BOS201306190,20130619,BOS07
BOS201306250,20130625,BOS07
BOS201306260,20130626,BOS07
BOS201306270,20130627,BOS07
BOS201306280,20130628,BOS07
BOS201306290,20130629,BOS07
BOS201306300,20130630,BOS07
BOS201307020,20130702,BOS07
BOS201307030,20130703,BOS07
BOS201307040,20130704,BOS07
BOS201307190,20130719,BOS07
BOS201307200,20130720,BOS07
BOS201307210,20130721,BOS07
BOS201307220,20130722,BOS07
BOS201307230,20130723,BOS07
BOS201307240,20130724,BOS07
BOS201307290,20130729,BOS07
BOS201307300,20130730,BOS07
BOS201307310,20130731,BOS07
BOS201308010,20130801,BOS07
BOS201308020,20130802,BOS07
BOS201308030,20130803,BOS07
BOS201308040,20130804,BOS07
BOS201308160,20130816,BOS07
BOS201308170,20130817,BOS07
BOS201308180,20130818,BOS07
BOS201308270,20130827,BOS07
BOS201308280,20130828,BOS07
BOS201308290,20130829,BOS07
BOS201308300,20130830,BOS07
BOS201308310,20130831,BOS07
BOS201309010,20130901,BOS07
BOS201309020,20130902,BOS07
BOS201309030,20130903,BOS07
BOS201309040,20130904,BOS07
BOS201309130,20130913,BOS07
BOS201309140,20130914,BOS07
BOS201309150,20130915,BOS07
BOS201309170,20130917,BOS07
BOS201309180,20130918,BOS07
BOS201309190,20130919,BOS07
BOS201309200,20130920,BOS07
BOS201309210,20130921,BOS07
BOS201309220,20130922,BOS07
BOS201310040,20131004,BOS07
BOS201310050,20131005,BOS07
BOS201310120,20131012,BOS07
BOS201310130,20131013,BOS07
BOS201310190,20131019,BOS07
BOS201310230,20131023,BOS07
BOS201310240,20131024,BOS07
BOS201310300,20131030,BOS07
CHA201004050,100405,CHI12
CHA201004070,100407,CHI12
CHA201004080,100408,CHI12
CHA201004090,100409,CHI12
CHA201004100,100410,CHI12
CHA201004110,100411,CHI12
CHA201004200,100420,CHI12
CHA201004210,100421,CHI12
CHA201004220,100422,CHI12
CHA201004230,100423,CHI12
CHA201004240,100424,CHI12
CHA201004250,100425,CHI12
CHA201005030,100503,CHI12
CHA201005040,100504,CHI12
CHA201005050,100505,CHI12
CHA201005060,100506,CHI12
CHA201005070,100507,CHI12
CHA201005080,100508,CHI12
CHA201005090,100509,CHI12
CHA201005190,100519,CHI12
CHA201005200,100520,CHI12
CHA201005210,100521,CHI12
CHA201005220,100522,CHI12
CHA201005230,100523,CHI12
CHA201006010,100601,CHI12
CHA201006020,100602,CHI12
CHA201006030,100603,CHI12
CHA201006040,100604,CHI12
CHA201006050,100605,CHI12
CHA201006060,100606,CHI12
